  -1.5000000e+02   1.5000000e+01   1.7756225e-02  -2.1605374e-03  -9.6780023e-02   1.1071332e-02   2.7041101e-04   2.0168159e-02
  -1.5000000e+02   1.2000000e+01   1.3305060e-02  -1.5757350e-03  -1.0989225e-01   1.2624988e-02   1.3677484e-04   1.3791284e-02
  -1.5000000e+02   9.0000000e+00   9.3375834e-03  -1.1289893e-03  -1.1571300e-01   1.3313263e-02   1.1325776e-04   9.1560421e-03
  -1.5000000e+02   6.0000000e+00   5.9837955e-03  -7.1159800e-04  -1.1944021e-01   1.3751512e-02   6.5714106e-05   5.5715888e-03
  -1.5000000e+02   3.0000000e+00   2.9627609e-03  -3.5357134e-04  -1.2147652e-01   1.3982014e-02   3.9690824e-05   2.6329780e-03
  -1.5000000e+02   4.4408921e-16  -8.6042274e-07  -3.7893642e-06  -1.2213012e-01   1.4057997e-02   1.0058274e-05  -2.5215062e-06
  -1.5000000e+02  -3.0000000e+00  -2.9581914e-03   3.6788324e-04  -1.2146726e-01   1.3979019e-02  -4.1087130e-05  -2.6397442e-03
  -1.5000000e+02  -6.0000000e+00  -6.0098076e-03   7.2592884e-04  -1.1944149e-01   1.3741934e-02  -9.4349468e-05  -5.5706216e-03
  -1.5000000e+02  -9.0000000e+00  -9.3306875e-03   1.1108453e-03  -1.1571369e-01   1.3308169e-02  -1.4621639e-04  -9.1513637e-03
  -1.5000000e+02  -1.2000000e+01  -1.3410247e-02   1.6464059e-03  -1.0985667e-01   1.2643390e-02  -1.0978594e-04  -1.3793528e-02
  -1.5000000e+02  -1.5000000e+01  -1.8010204e-02   2.1681149e-03  -9.6860939e-02   1.1090523e-02  -2.1348321e-04  -2.0202386e-02
  -1.3500000e+02  -3.0000000e+01  -1.2303403e-02   1.5653101e-03  -4.5200250e-02   5.1760298e-03  -7.0422768e-04  -6.8601469e-02
  -1.3792635e+02  -2.9711766e+01  -7.3682691e-03   9.8525622e-04  -5.0271312e-02   5.6912163e-03  -6.4807105e-04  -6.8955766e-02
  -1.4074024e+02  -2.8858171e+01  -3.6402835e-03   5.3695030e-04  -5.3844845e-02   6.0779705e-03  -7.4052051e-04  -6.6726676e-02
  -1.4971177e+02  -1.7926352e+01  -1.1285988e-02   1.4306658e-03  -8.2692335e-02   9.4456803e-03  -2.9840591e-04  -2.8787956e-02
  -1.4333355e+02  -2.7472033e+01  -1.6355699e-03   2.6533171e-04  -5.8004782e-02   6.5015128e-03  -6.2610880e-04  -6.2024131e-02
  -1.4885817e+02  -2.0740242e+01  -5.4704150e-03   6.3217507e-04  -7.5113820e-02   8.4834018e-03  -4.2453610e-04  -3.8142025e-02
  -1.4560660e+02  -2.5606602e+01  -8.6608420e-04   1.9817930e-04  -6.3032155e-02   7.1446549e-03  -5.5593848e-04  -5.5374527e-02
  -1.4747203e+02  -2.3333546e+01  -2.1435676e-03   3.8150580e-04  -6.8738440e-02   7.8229829e-03  -4.6432121e-04  -4.7261627e-02
  -1.3500000e+02   3.0000000e+01   1.2292353e-02  -1.5613779e-03  -4.5362906e-02   5.0925801e-03   7.1910172e-04   6.8599409e-02
