  -1.5000000e+02   1.5000000e+01   1.4717511e-01   3.4458438e-01  -8.1737295e-02  -1.7133658e-01  -7.5844302e-04  -6.9688035e-02
  -1.5000000e+02   1.2000000e+01   1.2894736e-01   3.0269436e-01  -7.1152504e-02  -1.4746557e-01  -9.1265341e-04  -6.8310999e-02
  -1.5000000e+02   9.0000000e+00   1.2149774e-01   2.8620153e-01  -5.4769443e-02  -1.1285315e-01  -7.8108307e-04  -6.6993469e-02
  -1.5000000e+02   6.0000000e+00   1.1721990e-01   2.7666826e-01  -3.7324777e-02  -7.6683125e-02  -7.6201282e-04  -6.6302034e-02
  -1.5000000e+02   3.0000000e+00   1.1517267e-01   2.7209953e-01  -1.8797601e-02  -3.8520204e-02  -6.1679568e-04  -6.5635664e-02
  -1.5000000e+02   4.4408921e-16   1.1414375e-01   2.6992359e-01  -1.1107641e-04  -1.8249299e-04  -7.2940814e-04  -6.5775749e-02
  -1.5000000e+02  -3.0000000e+00   1.1496918e-01   2.7173817e-01   1.8823066e-02   3.8687247e-02  -7.7305305e-04  -6.5953662e-02
  -1.5000000e+02  -6.0000000e+00   1.1704260e-01   2.7623225e-01   3.7242215e-02   7.6616412e-02  -6.4551879e-04  -6.6057467e-02
  -1.5000000e+02  -9.0000000e+00   1.2129593e-01   2.8570858e-01   5.4661127e-02   1.1273665e-01  -6.2201750e-04  -6.6660541e-02
  -1.5000000e+02  -1.2000000e+01   1.2868740e-01   3.0233148e-01   7.0896851e-02   1.4703014e-01  -1.0678321e-03  -6.8619558e-02
  -1.5000000e+02  -1.5000000e+01   1.4695647e-01   3.4401620e-01   8.2492316e-02   1.7315601e-01  -7.3071146e-04  -6.9583500e-02
  -1.3500000e+02  -3.0000000e+01   4.2976253e-01   9.8805593e-01   1.4309272e-01   3.1387703e-01  -2.7656900e-04  -2.1439649e-02
  -1.3792635e+02  -2.9711766e+01   3.4202852e-01   7.9135978e-01   1.1080157e-01   2.3965580e-01  -4.8698612e-04  -3.0167274e-02
  -1.4074024e+02  -2.8858171e+01   2.9092336e-01   6.7671106e-01   7.8651474e-02   1.6611665e-01  -3.1280013e-04  -3.8904968e-02
  -1.4971177e+02  -1.7926352e+01   1.6181262e-01   3.8000675e-01   6.4631383e-02   1.3294599e-01  -8.5996327e-04  -7.0190414e-02
  -1.4333355e+02  -2.7472033e+01   2.5090189e-01   5.8629900e-01   5.8647215e-02   1.2013096e-01  -4.1773040e-04  -4.7981900e-02
  -1.4885817e+02  -2.0740242e+01   1.7432943e-01   4.1020275e-01   5.3566776e-02   1.0771407e-01  -7.7496705e-04  -6.7792573e-02
  -1.4560660e+02  -2.5606602e+01   2.1804787e-01   5.1159384e-01   4.9351287e-02   9.8653655e-02  -6.8290860e-04  -5.6510918e-02
  -1.4747203e+02  -2.3333546e+01   1.9259004e-01   4.5310878e-01   4.8065616e-02   9.5428999e-02  -8.2725550e-04  -6.3334660e-02
  -1.3500000e+02   3.0000000e+01   4.2998161e-01   9.8857919e-01  -1.4758269e-01  -3.2412629e-01  -2.0280673e-04  -2.1335818e-02
  -1.3792635e+02   2.9711766e+01   3.4193326e-01   7.9104363e-01  -1.1117111e-01  -2.4030903e-01  -4.0093298e-04  -3.0083078e-02
  -1.4074024e+02   2.8858171e+01   2.9113689e-01   6.7721413e-01  -7.8211609e-02  -1.6509820e-01  -5.9218281e-04  -3.9578011e-02
  -1.4333355e+02   2.7472033e+01   2.5079170e-01   5.8608861e-01  -5.8529028e-02  -1.1987790e-01  -6.4125772e-04  -4.8561669e-02
  -1.4560660e+02   2.5606602e+01   2.1797719e-01   5.1142054e-01  -4.9111107e-02  -9.8028785e-02  -6.4205629e-04  -5.6482906e-02
  -1.4747203e+02   2.3333546e+01   1.9286769e-01   4.5361086e-01  -4.7926632e-02  -9.5013006e-02  -6.7671925e-04  -6.3051794e-02
  -1.4885817e+02   2.0740242e+01   1.7397430e-01   4.0947112e-01  -5.4057192e-02  -1.0879456e-01  -6.7329473e-04  -6.7673494e-02
  -1.4971177e+02   1.7926352e+01   1.6215726e-01   3.8082512e-01  -6.4829777e-02  -1.3330417e-01  -6.2273493e-04  -6.9721928e-02
   1.3500000e+02  -3.0000000e+01   4.3017495e-01   9.8882078e-01  -1.4590093e-01  -3.2034695e-01   3.8276304e-04   2.1812616e-02
   1.3200000e+02  -3.0000000e+01   5.1118172e-01   1.1714745e+00  -1.3218195e-01  -2.8936145e-01   1.1094233e-04   1.5194812e-02
   1.2900000e+02  -3.0000000e+01   5.6455448e-01   1.2909483e+00  -1.2199883e-01  -2.6593019e-01  -4.0553933e-05   1.0697472e-02
   1.2600000e+02  -3.0000000e+01   6.1165884e-01   1.3959608e+00  -1.1515715e-01  -2.5003518e-01   1.3029061e-04   8.1377273e-03
   1.2300000e+02  -3.0000000e+01   6.5500996e-01   1.4922227e+00  -1.1012939e-01  -2.3818546e-01   2.7756459e-05   5.8091715e-03
   1.2000000e+02  -3.0000000e+01   6.9585575e-01   1.5825603e+00  -1.0609884e-01  -2.2870664e-01  -8.3008623e-05   4.0689337e-03
   1.1700000e+02  -3.0000000e+01   7.3491209e-01   1.6686086e+00  -1.0266335e-01  -2.2065709e-01   2.0700042e-05   3.1984415e-03
