   5.0000000e+02   2.4239212e-02   0.0000000e+00
   5.0100000e+02   2.7919974e-02   0.0000000e+00
   5.0200000e+02   2.9205542e-02   0.0000000e+00
   5.0300000e+02   3.2048808e-02   0.0000000e+00
   5.0400000e+02   3.2217715e-02   0.0000000e+00
   5.0500000e+02   3.6346549e-02   0.0000000e+00
   5.0600000e+02   3.6750048e-02   0.0000000e+00
   5.0700000e+02   3.8868422e-02   0.0000000e+00
   5.0800000e+02   3.8108341e-02   0.0000000e+00
   5.0900000e+02   4.2467076e-02   0.0000000e+00
   5.1000000e+02   4.2352125e-02   0.0000000e+00
   5.1100000e+02   4.5094516e-02   0.0000000e+00
   5.1200000e+02   4.4339127e-02   0.0000000e+00
   5.1300000e+02   4.8611063e-02   0.0000000e+00
   5.1400000e+02   4.8472653e-02   0.0000000e+00
   5.1500000e+02   5.0206294e-02   0.0000000e+00
   5.1600000e+02   5.1259616e-02   0.0000000e+00
   5.1700000e+02   5.3626658e-02   0.0000000e+00
   5.1800000e+02   5.4264750e-02   0.0000000e+00
   5.1900000e+02   5.6404237e-02   0.0000000e+00
   5.2000000e+02   5.5867019e-02   0.0000000e+00
   5.2100000e+02   5.9428139e-02   0.0000000e+00
   5.2200000e+02   5.9493825e-02   0.0000000e+00
   5.2300000e+02   6.1340070e-02   0.0000000e+00
   5.2400000e+02   6.1975817e-02   0.0000000e+00
   5.2500000e+02   6.5954512e-02   0.0000000e+00
   5.2600000e+02   6.6529264e-02   0.0000000e+00
   5.2700000e+02   6.9381913e-02   0.0000000e+00
   5.2800000e+02   7.0597104e-02   0.0000000e+00
   5.2900000e+02   7.5199816e-02   0.0000000e+00
   5.3000000e+02   7.7367454e-02   0.0000000e+00
   5.3100000e+02   8.0126265e-02   0.0000000e+00
   5.3200000e+02   8.3757763e-02   0.0000000e+00
   5.3300000e+02   8.9892366e-02   0.0000000e+00
   5.3400000e+02   9.2796625e-02   0.0000000e+00
   5.3500000e+02   9.9018027e-02   0.0000000e+00
   5.3600000e+02   1.0246654e-01   0.0000000e+00
   5.3700000e+02   1.1128489e-01   0.0000000e+00
   5.3800000e+02   1.1653977e-01   0.0000000e+00
   5.3900000e+02   1.2357521e-01   0.0000000e+00
   5.4000000e+02   1.3037371e-01   0.0000000e+00
   5.4100000e+02   1.3923193e-01   0.0000000e+00
   5.4200000e+02   1.4587560e-01   0.0000000e+00
   5.4300000e+02   1.5413327e-01   0.0000000e+00
   5.4400000e+02   1.6109599e-01   0.0000000e+00
   5.4500000e+02   1.7095827e-01   0.0000000e+00
   5.4600000e+02   1.7784592e-01   0.0000000e+00
   5.4700000e+02   1.8515583e-01   0.0000000e+00
   5.4800000e+02   1.9200125e-01   0.0000000e+00
   5.4900000e+02   2.0083367e-01   0.0000000e+00
   5.5000000e+02   2.0731312e-01   0.0000000e+00
   5.5100000e+02   2.1355798e-01   0.0000000e+00
   5.5200000e+02   2.1924686e-01   0.0000000e+00
   5.5300000e+02   2.2638317e-01   0.0000000e+00
   5.5400000e+02   2.3049090e-01   0.0000000e+00
   5.5500000e+02   2.3386669e-01   0.0000000e+00
   5.5600000e+02   2.3863596e-01   0.0000000e+00
   5.5700000e+02   2.4152380e-01   0.0000000e+00
   5.5800000e+02   2.4391430e-01   0.0000000e+00
   5.5900000e+02   2.4591772e-01   0.0000000e+00
   5.6000000e+02   2.4730651e-01   0.0000000e+00
   5.6100000e+02   2.4937562e-01   0.0000000e+00
   5.6200000e+02   2.4916214e-01   0.0000000e+00
   5.6300000e+02   2.5638525e-01   0.0000000e+00
   5.6400000e+02   2.5469384e-01   0.0000000e+00
   5.6500000e+02   2.5729078e-01   0.0000000e+00
   5.6600000e+02   2.5601460e-01   0.0000000e+00
   5.6700000e+02   2.5635710e-01   0.0000000e+00
   5.6800000e+02   2.5467038e-01   0.0000000e+00
   5.6900000e+02   2.5768959e-01   0.0000000e+00
   5.7000000e+02   2.5953349e-01   0.0000000e+00
   5.7100000e+02   2.6048594e-01   0.0000000e+00
   5.7200000e+02   2.6267469e-01   0.0000000e+00
   5.7300000e+02   2.6668623e-01   0.0000000e+00
   5.7400000e+02   2.7218977e-01   0.0000000e+00
   5.7500000e+02   2.7705992e-01   0.0000000e+00
   5.7600000e+02   2.8316168e-01   0.0000000e+00
   5.7700000e+02   2.9119179e-01   0.0000000e+00
   5.7800000e+02   3.0191503e-01   0.0000000e+00
   5.7900000e+02   3.1147469e-01   0.0000000e+00
   5.8000000e+02   3.2269761e-01   0.0000000e+00
   5.8100000e+02   3.3681541e-01   0.0000000e+00
   5.8200000e+02   3.5100828e-01   0.0000000e+00
   5.8300000e+02   3.6618409e-01   0.0000000e+00
   5.8400000e+02   3.8264547e-01   0.0000000e+00
   5.8500000e+02   3.9917488e-01   0.0000000e+00
   5.8600000e+02   4.1827778e-01   0.0000000e+00
   5.8700000e+02   4.3545936e-01   0.0000000e+00
   5.8800000e+02   4.5640850e-01   0.0000000e+00
   5.8900000e+02   4.7455191e-01   0.0000000e+00
   5.9000000e+02   4.9454860e-01   0.0000000e+00
   5.9100000e+02   5.1215010e-01   0.0000000e+00
   5.9200000e+02   5.3005188e-01   0.0000000e+00
   5.9300000e+02   5.4846273e-01   0.0000000e+00
   5.9400000e+02   5.6610177e-01   0.0000000e+00
   5.9500000e+02   5.8013980e-01   0.0000000e+00
   5.9600000e+02   5.9701406e-01   0.0000000e+00
   5.9700000e+02   6.1019114e-01   0.0000000e+00
   5.9800000e+02   6.2430894e-01   0.0000000e+00
   5.9900000e+02   6.3347683e-01   0.0000000e+00
   6.0000000e+02   6.4396782e-01   0.0000000e+00
   6.0100000e+02   6.5148887e-01   0.0000000e+00
   6.0200000e+02   6.6003743e-01   0.0000000e+00
   6.0300000e+02   6.6162797e-01   0.0000000e+00
   6.0400000e+02   6.6509056e-01   0.0000000e+00
   6.0500000e+02   6.6599844e-01   0.0000000e+00
   6.0600000e+02   6.6573335e-01   0.0000000e+00
   6.0700000e+02   6.6118694e-01   0.0000000e+00
   6.0800000e+02   6.5749679e-01   0.0000000e+00
   6.0900000e+02   6.5123316e-01   0.0000000e+00
   6.1000000e+02   6.4530500e-01   0.0000000e+00
   6.1100000e+02   6.3387798e-01   0.0000000e+00
   6.1200000e+02   6.2447081e-01   0.0000000e+00
   6.1300000e+02   6.1260745e-01   0.0000000e+00
   6.1400000e+02   6.0337388e-01   0.0000000e+00
   6.1500000e+02   5.8788840e-01   0.0000000e+00
   6.1600000e+02   5.7701268e-01   0.0000000e+00
   6.1700000e+02   5.6391067e-01   0.0000000e+00
   6.1800000e+02   5.5379972e-01   0.0000000e+00
   6.1900000e+02   5.3983206e-01   0.0000000e+00
   6.2000000e+02   5.3077677e-01   0.0000000e+00
   6.2100000e+02   5.2133441e-01   0.0000000e+00
   6.2200000e+02   5.1454764e-01   0.0000000e+00
   6.2300000e+02   5.0745590e-01   0.0000000e+00
   6.2400000e+02   5.0305259e-01   0.0000000e+00
   6.2500000e+02   4.9939764e-01   0.0000000e+00
   6.2600000e+02   5.0035712e-01   0.0000000e+00
   6.2700000e+02   4.9879004e-01   2.9378860e-03
   6.2800000e+02   5.0416925e-01   2.4150864e-03
   6.2900000e+02   5.0753332e-01   2.1051900e-03
   6.3000000e+02   5.1638450e-01   2.6117590e-03
   6.3100000e+02   5.2339179e-01   3.4223494e-03
   6.3200000e+02   5.3502056e-01   3.5030172e-03
   6.3300000e+02   5.4706456e-01   2.9439280e-03
   6.3400000e+02   5.6217703e-01   3.0389249e-03
   6.3500000e+02   5.7578341e-01   2.9881754e-03
   6.3600000e+02   5.9463999e-01   2.9890350e-03
   6.3700000e+02   6.1405254e-01   3.3142340e-03
   6.3800000e+02   6.3514713e-01   3.2158676e-03
   6.3900000e+02   6.5551917e-01   3.0261394e-03
   6.4000000e+02   6.8126574e-01   3.4111377e-03
   6.4100000e+02   7.0390395e-01   3.8721622e-03
   6.4200000e+02   7.2947457e-01   4.1365747e-03
   6.4300000e+02   7.5224650e-01   4.5070974e-03
   6.4400000e+02   7.7962817e-01   4.5947400e-03
   6.4500000e+02   8.0494074e-01   5.1048766e-03
   6.4600000e+02   8.3009144e-01   5.6028830e-03
   6.4700000e+02   8.5372667e-01   5.2990931e-03
   6.4800000e+02   8.7783812e-01   5.5329981e-03
   6.4900000e+02   9.0113319e-01   6.4298467e-03
   6.5000000e+02   9.2244126e-01   7.4725982e-03
   6.5100000e+02   9.3903167e-01   9.2998177e-03
   6.5200000e+02   9.5679034e-01   1.3518557e-02
   6.5300000e+02   9.7068528e-01   2.8382277e-02
   6.5400000e+02   9.8268236e-01   6.8221492e-02
   6.5500000e+02   9.8964507e-01   1.3793880e-01
   6.5600000e+02   9.9564361e-01   2.2787538e-01
   6.5700000e+02   1.0000000e+00   3.3395506e-01
   6.5800000e+02   9.9935956e-01   4.4612250e-01
   6.5900000e+02   9.9561781e-01   5.5399324e-01
   6.6000000e+02   9.9029255e-01   6.5338407e-01
   6.6100000e+02   9.8213341e-01   7.4505197e-01
   6.6200000e+02   9.6820094e-01   8.2490565e-01
   6.6300000e+02   9.5378990e-01   8.9389644e-01
   6.6400000e+02   9.3608518e-01   9.5533857e-01
   6.6500000e+02   9.1688141e-01   9.9393193e-01
   6.6600000e+02   8.9403441e-01   1.0000000e+00
   6.6700000e+02   8.6842860e-01   9.9129988e-01
   6.6800000e+02   8.4227385e-01   9.7421234e-01
   6.6900000e+02   8.1319606e-01   9.5411247e-01
   6.7000000e+02   7.8096770e-01   9.3090065e-01
   6.7100000e+02   7.4940323e-01   8.9595351e-01
   6.7200000e+02   7.1672210e-01   8.6014508e-01
   6.7300000e+02   6.8260526e-01   8.3286112e-01
   6.7400000e+02   6.4761105e-01   8.0733372e-01
   6.7500000e+02   6.1320566e-01   7.7852901e-01
   6.7600000e+02   5.7737864e-01   7.4934939e-01
   6.7700000e+02   5.4528165e-01   7.1884594e-01
   6.7800000e+02   5.0817610e-01   6.8101178e-01
   6.7900000e+02   4.7438769e-01   6.5124638e-01
   6.8000000e+02   4.4140628e-01   6.2358033e-01
   6.8100000e+02   4.1057844e-01   5.9565776e-01
   6.8200000e+02   3.7908904e-01   5.6524658e-01
   6.8300000e+02   3.4989162e-01   5.3815652e-01
   6.8400000e+02   3.2392688e-01   5.1680885e-01
   6.8500000e+02   3.0006879e-01   4.9072111e-01
   6.8600000e+02   2.7300146e-01   4.6691150e-01
   6.8700000e+02   2.5295081e-01   4.4147684e-01
   6.8800000e+02   2.3120875e-01   4.2061075e-01
   6.8900000e+02   2.1399433e-01   4.0053259e-01
   6.9000000e+02   1.9445978e-01   3.7801529e-01
   6.9100000e+02   1.7820719e-01   3.6582126e-01
   6.9200000e+02   1.6577611e-01   3.5512809e-01
   6.9300000e+02   1.5205243e-01   3.4155869e-01
   6.9400000e+02   1.3872756e-01   3.2916185e-01
   6.9500000e+02   1.2798555e-01   3.1719568e-01
   6.9600000e+02   1.1831563e-01   3.0680385e-01
   6.9700000e+02   1.0966620e-01   2.9763831e-01
   6.9800000e+02   1.0026606e-01   2.9016368e-01
   6.9900000e+02   9.3265811e-02   2.8783593e-01
   7.0000000e+02   8.6113075e-02   2.8525079e-01
   7.0100000e+02   8.0569646e-02   2.8180052e-01
   7.0200000e+02   7.4073770e-02   2.8206699e-01
   7.0300000e+02   6.8893960e-02   2.7985500e-01
   7.0400000e+02   6.3864289e-02   2.7807398e-01
   7.0500000e+02   6.0016967e-02   2.7925456e-01
   7.0600000e+02   5.4548607e-02   2.8255792e-01
   7.0700000e+02   5.1808563e-02   2.9113179e-01
   7.0800000e+02   4.6767163e-02   2.9535774e-01
   7.0900000e+02   4.4820042e-02   2.9201083e-01
   7.1000000e+02   4.1479440e-02   2.9317485e-01
   7.1100000e+02   3.9405639e-02   3.0015107e-01
   7.1200000e+02   3.5375334e-02   3.0434880e-01
   7.1300000e+02   3.4540184e-02   3.0857567e-01
   7.1400000e+02   3.1096361e-02   3.1076615e-01
   7.1500000e+02   3.0256518e-02   3.1499426e-01
   7.1600000e+02   2.7434366e-02   3.2236578e-01
   7.1700000e+02   2.6212138e-02   3.2304436e-01
   7.1800000e+02   2.2944259e-02   3.2483644e-01
   7.1900000e+02   2.2517300e-02   3.2881162e-01
   7.2000000e+02   2.1229386e-02   3.2897014e-01
   7.2100000e+02   1.9186082e-02   3.2717586e-01
   7.2200000e+02   1.6499994e-02   3.2580839e-01
   7.2300000e+02   1.6593831e-02   3.2317651e-01
   7.2400000e+02   1.5388024e-02   3.2401782e-01
   7.2500000e+02   1.5732875e-02   3.2427540e-01
   7.2600000e+02   1.1561815e-02   3.2180780e-01
   7.2700000e+02   1.3340028e-02   3.1676816e-01
   7.2800000e+02   1.0954219e-02   3.1222263e-01
   7.2900000e+02   1.1613425e-02   3.0802883e-01
   7.3000000e+02   8.9437584e-03   3.0109745e-01
   7.3100000e+02   9.6522288e-03   2.9717331e-01
   7.3200000e+02   7.7965994e-03   2.9526306e-01
   7.3300000e+02   8.9883310e-03   2.8943100e-01
   7.3400000e+02   6.4734957e-03   2.8312549e-01
   7.3500000e+02   7.8411720e-03   2.7569411e-01
   7.3600000e+02   6.3069348e-03   2.6256441e-01
   7.3700000e+02   6.9145303e-03   2.5688999e-01
   7.3800000e+02   5.6430371e-03   2.5152301e-01
   7.3900000e+02   6.1403739e-03   2.4271235e-01
   7.4000000e+02   6.6987049e-03   2.3374586e-01
   7.4100000e+02   6.8816873e-03   2.2298200e-01
   7.4200000e+02   6.5157224e-03   2.1440146e-01
   7.4300000e+02   7.4259427e-03   2.0508849e-01
   7.4400000e+02   8.4628431e-03   1.9649237e-01
   7.4500000e+02   8.3807356e-03   1.9235046e-01
   7.4600000e+02   0.0000000e+00   1.8554000e-01
   7.4700000e+02   0.0000000e+00   1.7910898e-01
   7.4800000e+02   0.0000000e+00   1.7228192e-01
   7.4900000e+02   0.0000000e+00   1.6255200e-01
   7.5000000e+02   0.0000000e+00   1.5525453e-01
   7.5100000e+02   0.0000000e+00   1.4629508e-01
   7.5200000e+02   0.0000000e+00   1.3950348e-01
   7.5300000e+02   0.0000000e+00   1.3471764e-01
   7.5400000e+02   0.0000000e+00   1.2850175e-01
   7.5500000e+02   0.0000000e+00   1.2299686e-01
   7.5600000e+02   0.0000000e+00   1.1577801e-01
   7.5700000e+02   0.0000000e+00   1.1056936e-01
   7.5800000e+02   0.0000000e+00   1.0514123e-01
   7.5900000e+02   0.0000000e+00   9.8208080e-02
   7.6000000e+02   0.0000000e+00   9.5262659e-02
   7.6100000e+02   0.0000000e+00   8.9998309e-02
   7.6200000e+02   0.0000000e+00   8.6056082e-02
   7.6300000e+02   0.0000000e+00   8.3484286e-02
   7.6400000e+02   0.0000000e+00   7.6762404e-02
   7.6500000e+02   0.0000000e+00   7.4832516e-02
   7.6600000e+02   0.0000000e+00   7.3458943e-02
   7.6700000e+02   0.0000000e+00   7.0199528e-02
   7.6800000e+02   0.0000000e+00   6.6709321e-02
   7.6900000e+02   0.0000000e+00   6.3617940e-02
   7.7000000e+02   0.0000000e+00   6.2965458e-02
   7.7100000e+02   0.0000000e+00   6.0310229e-02
   7.7200000e+02   0.0000000e+00   5.6384365e-02
   7.7300000e+02   0.0000000e+00   5.5604028e-02
   7.7400000e+02   0.0000000e+00   5.4287743e-02
   7.7500000e+02   0.0000000e+00   5.0708325e-02
   7.7600000e+02   0.0000000e+00   4.9181589e-02
   7.7700000e+02   0.0000000e+00   4.8462173e-02
   7.7800000e+02   0.0000000e+00   4.6212154e-02
   7.7900000e+02   0.0000000e+00   4.5870390e-02
   7.8000000e+02   0.0000000e+00   4.5425420e-02
   7.8100000e+02   0.0000000e+00   4.2474373e-02
   7.8200000e+02   0.0000000e+00   4.1870921e-02
   7.8300000e+02   0.0000000e+00   4.0355733e-02
   7.8400000e+02   0.0000000e+00   3.9358191e-02
   7.8500000e+02   0.0000000e+00   3.9894408e-02
   7.8600000e+02   0.0000000e+00   3.8729890e-02
   7.8700000e+02   0.0000000e+00   3.7963896e-02
   7.8800000e+02   0.0000000e+00   3.7408702e-02
   7.8900000e+02   0.0000000e+00   3.6994850e-02
   7.9000000e+02   0.0000000e+00   3.6066608e-02
   7.9100000e+02   0.0000000e+00   3.4102294e-02
   7.9200000e+02   0.0000000e+00   3.3247954e-02
