   5.6000000e+02  -7.4541088e-02   9.9226151e-01
   5.7500000e+02  -3.5369477e-01   1.6521702e-01
   5.9000000e+02  -8.2347973e-01   5.3966487e-01
   6.0500000e+02  -1.8426108e+00   6.9932178e-01
   6.2000000e+02  -2.9863078e+00   5.3547565e-01
   6.3500000e+02  -3.4167569e+00   1.0283706e+00
   6.5000000e+02  -3.6169794e+00   1.0573282e+00
   6.6500000e+02  -2.5265126e+00   1.1638540e+00
   6.8000000e+02   1.8529047e+00   6.9457840e-01
   6.9500000e+02   5.0384969e+00   5.9688997e-01
   7.1000000e+02   6.2101263e+00   4.2057738e-01
   7.2500000e+02   4.3494228e+00   4.6130040e-01
   7.4000000e+02   1.6953528e+00   8.9653472e-01
